ZIP_CODE,city_name,city_code,STATE,state_code,county_name,state_county_fips_code,cbsa_name,cbsa_code
35298,Birmingham,1431,AL,1,Jefferson County,1073,"birmingham-hoover, al metro area",13820
35299,Birmingham,1431,AL,1,Jefferson County,1073,"birmingham-hoover, al metro area",13820
35953,Ashville,626,AL,1,St. Clair County,1115,"birmingham-hoover, al metro area",13820
35987,Steele,16532,AL,1,St. Clair County,1115,"birmingham-hoover, al metro area",13820
36091,Verbena,22925,AL,1,Chilton County,1021,"birmingham-hoover, al metro area",13820
36750,Maplesville,10331,AL,1,Chilton County,1021,"birmingham-hoover, al metro area",13820
36790,Stanton,16483,AL,1,Chilton County,1021,"birmingham-hoover, al metro area",13820
36792,Randolph,14256,AL,1,Bibb County,1007,"birmingham-hoover, al metro area",13820
36793,Lawley,22953,AL,1,Bibb County,1007,"birmingham-hoover, al metro area",13820
58477,Regan,14418,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58494,Wing,18979,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58501,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58502,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58503,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58504,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58505,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58506,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58507,Bismarck,1443,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58520,Almont,247,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58521,Baldwin,802,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58530,Center,2779,ND,35,Oliver County,38065,"bismarck, nd metro area",13900
58532,Driscoll,4528,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58535,Flasher,5676,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58554,Mandan,10250,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58558,Menoken,10823,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58560,Moffit,20846,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58563,New Salem,11967,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58566,St Anthony,16353,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58570,Solen,15995,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58572,Sterling,16553,ND,35,Burleigh County,38015,"bismarck, nd metro area",13900
58631,Glen Ullin,6432,ND,35,Morton County,38059,"bismarck, nd metro area",13900
58638,Hebron,7324,ND,35,Morton County,38059,"bismarck, nd metro area",13900
83210,Aberdeen,9,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83215,Atomic City,671,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83218,Basalt,926,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83221,Blackfoot,1472,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83236,Firth,5642,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83256,Moreland,11340,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83262,Pingree,13588,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83274,Shelley,15660,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
83277,Springfield,16330,ID,13,Bingham County,16011,"blackfoot, id micro area",13940
24058,Belspring,1200,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24060,Blacksburg,1477,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24061,Blacksburg,1477,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24062,Blacksburg,1477,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24063,Blacksburg,1477,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24068,Christiansburg,3095,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24073,Christiansburg,3095,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24084,Dublin,4552,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24086,Eggleston,22437,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24087,Elliston,5133,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24093,Glen Lyn,6423,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24111,Mccoy,10635,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24124,Narrows,11695,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24126,Newbern,12010,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24128,Newport,12040,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24129,New River,11962,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24132,Parrott,13161,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24134,Pearisburg,13257,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24136,Pembroke,13310,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24138,Pilot,22441,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24141,Radford,14181,VA,47,Radford city,51750,"blacksburg-christiansburg, va metro area",13980
24142,Radford,14181,VA,47,Radford city,51750,"blacksburg-christiansburg, va metro area",13980
24143,Radford,14181,VA,47,Radford city,51750,"blacksburg-christiansburg, va metro area",13980
24147,Rich Creek,14514,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24149,Riner,14587,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24150,Ripplemead,22442,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24162,Shawsville,15636,VA,47,Montgomery County,51121,"blacksburg-christiansburg, va metro area",13980
24167,Staffordsville,20420,VA,47,Giles County,51071,"blacksburg-christiansburg, va metro area",13980
24301,Pulaski,14091,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24324,Draper,4516,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
24347,Hiwassee,7590,VA,47,Pulaski County,51155,"blacksburg-christiansburg, va metro area",13980
61701,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61702,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61704,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61705,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61709,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61710,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61720,Anchor,361,IL,14,McLean County,17113,"bloomington, il metro area",14010
61722,Arrowsmith,582,IL,14,McLean County,17113,"bloomington, il metro area",14010
61724,Bellflower,1178,IL,14,McLean County,17113,"bloomington, il metro area",14010
61725,Carlock,2531,IL,14,McLean County,17113,"bloomington, il metro area",14010
61726,Chenoa,2953,IL,14,McLean County,17113,"bloomington, il metro area",14010
61728,Colfax,3410,IL,14,McLean County,17113,"bloomington, il metro area",14010
61730,Cooksville,3564,IL,14,McLean County,17113,"bloomington, il metro area",14010
61731,Cropsey,23818,IL,14,McLean County,17113,"bloomington, il metro area",14010
61732,Danvers,4051,IL,14,McLean County,17113,"bloomington, il metro area",14010
61736,Downs,4502,IL,14,McLean County,17113,"bloomington, il metro area",14010
61737,Ellsworth,5139,IL,14,McLean County,17113,"bloomington, il metro area",14010
61744,Gridley,6852,IL,14,McLean County,17113,"bloomington, il metro area",14010
61745,Heyworth,7456,IL,14,McLean County,17113,"bloomington, il metro area",14010
61748,Hudson,7853,IL,14,McLean County,17113,"bloomington, il metro area",14010
61752,Le Roy,9426,IL,14,McLean County,17113,"bloomington, il metro area",14010
61753,Lexington,9594,IL,14,McLean County,17113,"bloomington, il metro area",14010
61754,Mclean,10688,IL,14,McLean County,17113,"bloomington, il metro area",14010
61758,Merna,10854,IL,14,McLean County,17113,"bloomington, il metro area",14010
61761,Normal,12154,IL,14,McLean County,17113,"bloomington, il metro area",14010
61770,Saybrook,15337,IL,14,McLean County,17113,"bloomington, il metro area",14010
61772,Shirley,15719,IL,14,McLean County,17113,"bloomington, il metro area",14010
61774,Stanford,16476,IL,14,McLean County,17113,"bloomington, il metro area",14010
61776,Towanda,17399,IL,14,McLean County,17113,"bloomington, il metro area",14010
61790,Normal,12154,IL,14,McLean County,17113,"bloomington, il metro area",14010
61791,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
61799,Bloomington,1543,IL,14,McLean County,17113,"bloomington, il metro area",14010
47401,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47402,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47403,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47404,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47405,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47406,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47407,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47408,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47426,Clear Creek,3227,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47427,Coal City,3311,IN,15,Owen County,18119,"bloomington, in metro area",14020
47429,Ellettsville,5121,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47431,Freedom,6042,IN,15,Owen County,18119,"bloomington, in metro area",14020
47433,Gosport,6586,IN,15,Owen County,18119,"bloomington, in metro area",14020
47434,Harrodsburg,7170,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47455,Patricksburg,23447,IN,15,Owen County,18119,"bloomington, in metro area",14020
47456,Quincy,14155,IN,15,Owen County,18119,"bloomington, in metro area",14020
47458,Smithville,15942,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47460,Spencer,16265,IN,15,Owen County,18119,"bloomington, in metro area",14020
47463,Stanford,16476,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47464,Stinesville,16584,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47468,Unionville,17682,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47490,Bloomington,1543,IN,15,Monroe County,18105,"bloomington, in metro area",14020
47833,Bowling Green,1759,IN,15,Owen County,18119,"bloomington, in metro area",14020
47868,Poland,13761,IN,15,Owen County,18119,"bloomington, in metro area",14020
17814,Benton,1252,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17815,Bloomsburg,1544,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17820,Catawissa,2687,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17821,Danville,4052,PA,39,Montour County,42093,"bloomsburg-berwick, pa metro area",14100
17822,Danville,4052,PA,39,Montour County,42093,"bloomsburg-berwick, pa metro area",14100
17839,Lightstreet,9615,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17846,Millville,11055,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17858,Numidia,12447,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17859,Orangeville,12775,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17878,Stillwater,16582,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17884,Washingtonville,18247,PA,39,Montour County,42093,"bloomsburg-berwick, pa metro area",14100
17888,Wilburton,18848,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17920,Aristes,534,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
17945,Locustdale,9787,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
18603,Berwick,1299,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
18631,Mifflinville,10982,PA,39,Columbia County,42037,"bloomsburg-berwick, pa metro area",14100
24314,Bastian,22454,VA,47,Bland County,51021,"bluefield, wv-va micro area",14140
24315,Bland,1506,VA,47,Bland County,51021,"bluefield, wv-va micro area",14140
24316,Broadford,22455,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24318,Ceres,2822,VA,47,Bland County,51021,"bluefield, wv-va micro area",14140
24366,Rocky Gap,22460,VA,47,Bland County,51021,"bluefield, wv-va micro area",14140
24377,Tannersville,16992,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24601,Amonate,22486,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24602,Bandy,22487,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24604,Bishop,1439,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24605,Bluefield,1584,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24606,Boissevain,22488,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24608,Burkes Garden,22490,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24609,Cedar Bluff,2736,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24612,Doran,4452,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24613,Falls Mills,22491,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24619,Horsepen,22492,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24630,North Tazewell,22497,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24635,Pocahontas,13726,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24637,Pounding Mill,21015,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24639,Raven,14290,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24640,Red Ash,22499,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24641,Richlands,14531,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24651,Tazewell,17042,VA,47,Tazewell County,51185,"bluefield, wv-va micro area",14140
24701,Bluefield,1584,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24712,Athens,652,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24714,Beeson,21027,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24715,Bramwell,1825,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24724,Freeman,6048,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24729,Hiawatha,7460,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24731,Kegley,22502,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24732,Kellysville,22503,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24733,Lashmeet,9341,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24736,Matoaka,10520,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24737,Montcalm,11249,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24738,Nemours,22504,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24739,Princeton,14033,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24740,Princeton,14033,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24747,Rock,20324,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
24751,Wolfe,22505,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
25820,Camp Creek,22606,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
25841,Flat Top,22608,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
25922,Spanishburg,20999,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
25971,Lerona,22625,WV,49,Mercer County,54055,"bluefield, wv-va micro area",14140
72310,Armorel,24069,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72313,Bassett,936,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72315,Blytheville,1603,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72316,Blytheville,1603,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72319,Gosnell,6585,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72321,Burdette,2184,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72329,Driver,24072,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72330,Dyess,4649,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72338,Frenchmans Bayou,24073,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72350,Joiner,8305,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72351,Keiser,8476,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72358,Luxora,10070,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72370,Osceola,12858,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72391,West Ridge,24080,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72395,Wilson,18937,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72426,Dell,4212,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72428,Etowah,5337,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72438,Leachville,9429,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
72442,Manila,10265,AR,4,Mississippi County,5093,"blytheville, ar micro area",14180
70426,Angie,382,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
70427,Bogalusa,1617,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
70429,Bogalusa,1617,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
70438,Franklinton,6015,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
70450,Mount Hermon,11458,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
70467,Varnado,17850,LA,19,Washington Parish,22117,"bogalusa, la micro area",14220
83602,Banks,842,ID,13,Boise County,16015,"boise city, id metro area",14260
83604,Bruneau,24412,ID,13,Owyhee County,16073,"boise city, id metro area",14260
83605,Caldwell,2316,ID,13,Canyon County,16027,"boise city, id metro area",14260
83606,Caldwell,2316,ID,13,Canyon County,16027,"boise city, id metro area",14260
83607,Caldwell,2316,ID,13,Canyon County,16027,"boise city, id metro area",14260
83616,Eagle,4656,ID,13,Ada County,16001,"boise city, id metro area",14260
83617,Emmett,5214,ID,13,Gem County,16045,"boise city, id metro area",14260
83622,Garden Valley,6212,ID,13,Boise County,16015,"boise city, id metro area",14260
83624,Grand View,6665,ID,13,Owyhee County,16073,"boise city, id metro area",14260
83626,Greenleaf,6812,ID,13,Canyon County,16027,"boise city, id metro area",14260
83628,Homedale,7694,ID,13,Owyhee County,16073,"boise city, id metro area",14260
83629,Horseshoe Bend,7794,ID,13,Boise County,16015,"boise city, id metro area",14260
83630,Huston,24414,ID,13,Canyon County,16027,"boise city, id metro area",14260
83631,Idaho City,7971,ID,13,Boise County,16015,"boise city, id metro area",14260
83634,Kuna,8836,ID,13,Ada County,16001,"boise city, id metro area",14260
83636,Letha,24416,ID,13,Gem County,16045,"boise city, id metro area",14260
83637,Lowman,9997,ID,13,Boise County,16015,"boise city, id metro area",14260
83639,Marsing,10445,ID,13,Owyhee County,16073,"boise city, id metro area",14260
83641,Melba,10780,ID,13,Canyon County,16027,"boise city, id metro area",14260
83642,Meridian,10845,ID,13,Ada County,16001,"boise city, id metro area",14260
83644,Middleton,10958,ID,13,Canyon County,16027,"boise city, id metro area",14260
83646,Meridian,10845,ID,13,Ada County,16001,"boise city, id metro area",14260
83650,Murphy,11599,ID,13,Owyhee County,16073,"boise city, id metro area",14260
83651,Nampa,11656,ID,13,Canyon County,16027,"boise city, id metro area",14260
83652,Nampa,11656,ID,13,Canyon County,16027,"boise city, id metro area",14260
83653,Nampa,11656,ID,13,Canyon County,16027,"boise city, id metro area",14260
83656,Notus,12428,ID,13,Canyon County,16027,"boise city, id metro area",14260
83657,Ola,12631,ID,13,Gem County,16045,"boise city, id metro area",14260
83660,Parma,13152,ID,13,Canyon County,16027,"boise city, id metro area",14260
83666,Placerville,13636,ID,13,Boise County,16015,"boise city, id metro area",14260
83669,Star,16490,ID,13,Ada County,16001,"boise city, id metro area",14260
83670,Sweet,20689,ID,13,Gem County,16045,"boise city, id metro area",14260
83676,Wilder,18854,ID,13,Canyon County,16027,"boise city, id metro area",14260
83680,Meridian,10845,ID,13,Ada County,16001,"boise city, id metro area",14260
83686,Nampa,11656,ID,13,Canyon County,16027,"boise city, id metro area",14260
83687,Nampa,11656,ID,13,Canyon County,16027,"boise city, id metro area",14260
83701,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83702,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83703,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83704,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83705,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83706,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83707,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83708,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83709,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83711,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83712,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83713,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83714,Garden City,6203,ID,13,Ada County,16001,"boise city, id metro area",14260
83715,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83716,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83717,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83719,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83720,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83721,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83722,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83724,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83725,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83726,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83727,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83728,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83729,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83730,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83731,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83732,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83733,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83735,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83756,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83757,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
83799,Boise,19535,ID,13,Ada County,16001,"boise city, id metro area",14260
75413,Bailey,775,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75418,Bonham,1663,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75438,Dodd City,4404,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75439,Ector,4907,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75443,Gober,24153,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75446,Honey Grove,7725,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75447,Ivanhoe,8153,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75449,Ladonia,8977,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75452,Leonard,9544,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75475,Randolph,14256,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75476,Ravenna,14295,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75479,Savoy,15321,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75488,Telephone,24159,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75490,Trenton,17447,TX,44,Fannin County,48147,"bonham, tx micro area",14300
75492,Windom,18966,TX,44,Fannin County,48147,"bonham, tx micro area",14300
28604,Banner Elk,847,NC,34,Watauga County,37189,"boone, nc micro area",14380
28605,Blowing Rock,1553,NC,34,Watauga County,37189,"boone, nc micro area",14380
28607,Boone,1686,NC,34,Watauga County,37189,"boone, nc micro area",14380
28608,Boone,1686,NC,34,Watauga County,37189,"boone, nc micro area",14380
28618,Deep Gap,19739,NC,34,Watauga County,37189,"boone, nc micro area",14380
28679,Sugar Grove,16723,NC,34,Watauga County,37189,"boone, nc micro area",14380
28691,Valle Crucis,17772,NC,34,Watauga County,37189,"boone, nc micro area",14380
28692,Vilas,17944,NC,34,Watauga County,37189,"boone, nc micro area",14380
28698,Zionville,21014,NC,34,Watauga County,37189,"boone, nc micro area",14380
79007,Borger,1699,TX,44,Hutchinson County,48233,"borger, tx micro area",14420
79008,Borger,1699,TX,44,Hutchinson County,48233,"borger, tx micro area",14420
79036,Fritch,6087,TX,44,Hutchinson County,48233,"borger, tx micro area",14420
79078,Sanford,15225,TX,44,Hutchinson County,48233,"borger, tx micro area",14420
79083,Stinnett,16585,TX,44,Hutchinson County,48233,"borger, tx micro area",14420
1431,Ashby,607,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1432,Ayer,745,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1450,Groton,6877,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1460,Littleton,9736,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1463,Pepperell,13364,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1464,Shirley,15719,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1469,Townsend,17411,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1470,Groton,6877,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1471,Groton,6877,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1472,West Groton,20549,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1474,West Townsend,20709,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1701,Framingham,5991,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1702,Framingham,5991,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1703,Framingham,5991,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1704,Framingham,5991,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1705,Framingham,5991,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1718,Village Of Nagog Woods,21316,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1719,Boxborough,19613,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1720,Acton,42,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1721,Ashland,617,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1730,Bedford,1079,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1731,Hanscom Afb,7091,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1741,Carlisle,2529,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1742,Concord,3506,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1746,Holliston,19488,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
